,Date,Ticker,Representative,Transaction,Amount,Range
17431,2018-09-26,MTN, Lamar Smith,Sale,1001.0,"$1,001-$15,000"
17432,2018-07-17,MTN, Lamar Smith,Sale,1001.0,"$1,001-$15,000"
17433,2021-09-30,NNN, Zoe Lofgren,Purchase,1001.0,"$1,001-$15,000"
17434,2020-03-23,NNN, Zoe Lofgren,Sale,1001.0,"$1,001-$15,000"
17435,2019-03-25,NNN, Nicholas Van Taylor,Sale,1001.0,"$1,001-$15,000"
17436,2017-07-20,AEZS, Roger W. Marshall,Sale,1001.0,"$1,001-$15,000"
17437,2017-07-19,AEZS, Roger W. Marshall,Purchase,1001.0,"$1,001-$15,000"
17438,2020-02-21,CNK, Lois Frankel,Sale,1001.0,"$1,001-$15,000"
17439,2023-01-13,JAPSY, Daniel Goldman,Sale,1001.0,"$1,001-$15,000"
17440,2020-11-13,JAPSY, Greg Gianforte,Sale,1001.0,"$1,001-$15,000"
17441,2020-03-18,JAPSY, Greg Gianforte,Purchase,1001.0,"$1,001-$15,000"
17442,2023-02-27,BAYRY, Daniel Goldman,Purchase,15001.0,"$15,001-$50,000"
17443,2023-01-13,BAYRY, Daniel Goldman,Purchase,1001.0,"$1,001-$15,000"
17444,2020-11-13,BAYRY, Greg Gianforte,Sale,50001.0,"$50,001-$100,000"
17445,2019-04-15,BAYRY, Greg Gianforte,Sale,250001.0,"$250,001-$1,000,000"
17446,2019-04-11,BAYRY, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
17447,2019-04-11,BAYRY, Donna Shalala,Sale,1001.0,"$1,001-$15,000"
17448,2019-02-15,BAYRY, Donna Shalala,Purchase,1001.0,"$1,001-$15,000"
17449,2019-01-11,BAYRY, Josh Gottheimer,Purchase,1001.0,"$1,001-$15,000"
17450,2018-12-21,BAYRY, Greg Gianforte,Purchase,50001.0,"$50,001-$100,000"
17451,2018-11-20,BAYRY, Greg Gianforte,Sale,250001.0,"$250,001-$1,000,000"
17452,2018-11-19,BAYRY, Greg Gianforte,Sale,50001.0,"$50,001-$100,000"
17453,2018-08-17,BAYRY, Thomas Macarthur,Sale,15001.0,"$15,001-$50,000"
17454,2018-08-16,BAYRY, Thomas Macarthur,Sale,15001.0,"$15,001-$50,000"
17455,2018-06-25,BAYRY, Thomas Macarthur,Purchase,15001.0,"$15,001-$50,000"
17456,2017-12-15,BAYRY, Josh Gottheimer,Purchase,1001.0,"$1,001-$15,000"
17457,2019-03-06,UTHR, Donna Shalala,Sale,1001.0,"$1,001-$15,000"
17458,2021-10-06,MUB, Thomas Suozzi,Sale,50001.0,"$50,001-$100,000"
17459,2021-06-09,MUB, Thomas Suozzi,Purchase,50001.0,"$50,001-$100,000"
17460,2023-02-27,NGG, Daniel Goldman,Purchase,1001.0,"$1,001-$15,000"
17461,2020-11-05,NGG, Katherine M. Clark,Sale,1001.0,"$1,001-$15,000"
17462,2020-10-22,NGG, Katherine M. Clark,Purchase,1001.0,"$1,001-$15,000"
17463,2020-10-22,NGG, Katherine M. Clark,Purchase,1001.0,"$1,001-$15,000"
17464,2020-03-18,NGG, Greg Gianforte,Purchase,1001.0,"$1,001-$15,000"
17465,2019-03-25,NGG, Nicholas Van Taylor,Sale,1001.0,"$1,001-$15,000"
17466,2019-03-25,NGG, Nicholas Van Taylor,Sale,15001.0,"$15,001-$50,000"
17467,2021-06-28,TNL, Susie Lee,Sale,1001.0,"$1,001-$15,000"
17468,2021-05-26,TNL, Susie Lee,Purchase,1001.0,"$1,001-$15,000"
17469,2021-05-14,TNL, Susie Lee,Purchase,1001.0,"$1,001-$15,000"
17470,2022-06-16,AXSM, Christopher L. Jacobs,Purchase,15001.0,"$15,001-$50,000"
17471,2021-04-15,VAR, Christopher L. Jacobs,Sale,1001.0,"$1,001-$15,000"
17472,2021-04-15,VAR, Dean Phillips,Sale,1001.0,"$1,001-$15,000"
17473,2020-02-20,VAR, Mikie Sherrill,Sale,1001.0,"$1,001-$15,000"
17474,2019-11-21,VAR, Gilbert Cisneros,Purchase,1001.0,"$1,001-$15,000"
17475,2019-04-09,VAR, Gilbert Cisneros,Sale,1001.0,"$1,001-$15,000"
17476,2018-02-28,CALD, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
17477,2022-02-17,LVS, John Rutherford,Sale,1001.0,"$1,001-$15,000"
17478,2021-08-12,LVS, John Curtis,Sale,1001.0,"$1,001-$15,000"
17479,2020-08-07,LVS, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
17480,2020-04-27,LVS, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
17481,2020-04-27,LVS, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
17482,2020-04-02,LVS, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
17483,2020-04-02,LVS, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
17484,2020-03-27,LVS, John Curtis,Purchase,1001.0,"$1,001-$15,000"
17485,2020-03-18,LVS, Gilbert Cisneros,Purchase,1001.0,"$1,001-$15,000"
17486,2020-03-17,LVS, John Rutherford,Purchase,1001.0,"$1,001-$15,000"
17487,2020-03-17,LVS, John Rutherford,Purchase,1001.0,"$1,001-$15,000"
17488,2020-02-20,LVS, Mikie Sherrill,Sale,1001.0,"$1,001-$15,000"
17489,2019-10-21,LVS, Josh Gottheimer,Purchase,1001.0,"$1,001-$15,000"
17490,2018-07-31,LVS, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
17491,2022-10-12,AEP, Kathy Manning,Purchase,1001.0,"$1,001-$15,000"
17492,2021-11-02,AEP, Dwight Evans,Sale,1001.0,"$1,001-$15,000"
17493,2021-09-30,AEP, Zoe Lofgren,Purchase,1001.0,"$1,001-$15,000"
17494,2021-05-25,AEP, Bob Gibbs,Sale,1001.0,"$1,001-$15,000"
17495,2020-10-29,AEP, Dwight Evans,Sale,1001.0,"$1,001-$15,000"
17496,2020-10-21,AEP, John Rutherford,Sale,1001.0,"$1,001-$15,000"
17497,2020-08-10,AEP, K. Michael Conaway,Purchase,15001.0,"$15,001-$50,000"
17498,2020-04-06,AEP, K. Michael Conaway,Purchase,15001.0,"$15,001-$50,000"
17499,2020-03-23,AEP, Zoe Lofgren,Sale,1001.0,"$1,001-$15,000"
17500,2020-03-18,AEP, K. Michael Conaway,Sale,15001.0,"$15,001-$50,000"
17501,2020-03-02,AEP, Dwight Evans,Purchase,1001.0,"$1,001-$15,000"
17502,2019-10-15,AEP, Dwight Evans,Purchase,1001.0,"$1,001-$15,000"
17503,2019-03-25,AEP, Nicholas Van Taylor,Sale,1001.0,"$1,001-$15,000"
17504,2019-03-04,AEP, Nicholas Van Taylor,Sale,1001.0,"$1,001-$15,000"
17505,2019-01-14,AEP, Peter J. Visclosky,Sale,1001.0,"$1,001-$15,000"
17506,2018-11-21,AEP, K. Michael Conaway,Sale,1001.0,"$1,001-$15,000"
17507,2017-07-17,AEP, John Rutherford,Purchase,1001.0,"$1,001-$15,000"
17508,2023-02-28,CSX, Dwight Evans,Sale,1001.0,"$1,001-$15,000"
17509,2021-05-26,CSX, Dwight Evans,Purchase,1001.0,"$1,001-$15,000"
17510,2020-08-13,CSX, John Curtis,Purchase,1001.0,"$1,001-$15,000"
17511,2022-03-16,PSMMY, John Rutherford,Sale,1001.0,"$1,001-$15,000"
17512,2020-10-13,PSMMY, John Rutherford,Purchase,1001.0,"$1,001-$15,000"
17513,2022-03-16,MGDDY, John Rutherford,Sale,1001.0,"$1,001-$15,000"
17514,2022-02-17,MGDDY, John Rutherford,Sale,1001.0,"$1,001-$15,000"
17515,2017-08-14,MGDDY, John Rutherford,Sale,1001.0,"$1,001-$15,000"
17516,2017-07-11,MGDDY, John Rutherford,Purchase,1001.0,"$1,001-$15,000"
17517,2021-09-15,RLGY, Susie Lee,Sale,1001.0,"$1,001-$15,000"
17518,2021-09-14,RLGY, Susie Lee,Sale,1001.0,"$1,001-$15,000"
17519,2021-08-17,RLGY, Susie Lee,Sale,1001.0,"$1,001-$15,000"
17520,2021-01-12,RLGY, Susie Lee,Purchase,1001.0,"$1,001-$15,000"
17521,2020-12-11,RLGY, Susie Lee,Purchase,1001.0,"$1,001-$15,000"
17522,2020-12-10,RLGY, Susie Lee,Purchase,1001.0,"$1,001-$15,000"
17523,2021-06-15,ALYF, Susie Lee,Purchase,1001.0,"$1,001-$15,000"
17524,2019-06-24,WAFD, Donna Shalala,Sale,1001.0,"$1,001-$15,000"
17525,2019-03-06,WAFD, Donna Shalala,Purchase,1001.0,"$1,001-$15,000"
17526,2021-01-11,TKC, Michael K. Simpson,Sale,1001.0,"$1,001-$15,000"
17527,2020-12-16,SNE, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
17528,2020-11-05,SNE, Katherine M. Clark,Sale,1001.0,"$1,001-$15,000"
17529,2020-11-05,SNE, Katherine M. Clark,Sale,1001.0,"$1,001-$15,000"
17530,2020-10-22,SNE, Katherine M. Clark,Purchase,1001.0,"$1,001-$15,000"
17531,2020-10-22,SNE, Katherine M. Clark,Purchase,1001.0,"$1,001-$15,000"
17532,2020-09-15,SNE, Roger W. Marshall,Sale,1001.0,"$1,001-$15,000"
17533,2020-08-31,SNE, Roger W. Marshall,Purchase,1001.0,"$1,001-$15,000"
17534,2020-08-31,SNE, Roger W. Marshall,Purchase,1001.0,"$1,001-$15,000"
17535,2020-06-02,SNE, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
17536,2020-05-26,SNE, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
17537,2020-04-21,SNE, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
17538,2020-04-21,SNE, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
17539,2020-04-20,SNE, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
17540,2020-04-20,SNE, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
17541,2020-04-17,SNE, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
17542,2020-04-17,SNE, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
17543,2020-04-17,SNE, Steve Cohen,Sale,1001.0,"$1,001-$15,000"
17544,2020-04-16,SNE, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
17545,2020-04-16,SNE, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
17546,2020-03-26,SNE, Steve Cohen,Sale,1001.0,"$1,001-$15,000"
17547,2019-05-12,SNE, Katherine M. Clark,Sale,1001.0,"$1,001-$15,000"
17548,2019-05-12,SNE, Katherine M. Clark,Sale,1001.0,"$1,001-$15,000"
17549,2021-04-09,AVB, Sara Jacobs,Sale,15001.0,"$15,001-$50,000"
17550,2020-04-02,AVB, Dean Phillips,Sale,1001.0,"$1,001-$15,000"
17551,2020-04-02,AVB, Dean Phillips,Sale,1001.0,"$1,001-$15,000"
17552,2020-02-20,AVB, Mikie Sherrill,Sale,1001.0,"$1,001-$15,000"
17553,2021-12-28,ALB, Deborah K. Ross,Purchase,15001.0,"$15,001-$50,000"
17554,2021-08-31,ALB, Marjorie Taylor Greene,Purchase,1001.0,"$1,001-$15,000"
17555,2021-05-04,ALB, Richard W. Allen,Purchase,15001.0,"$15,001-$50,000"
17556,2021-02-10,ALB, Richard W. Allen,Purchase,1001.0,"$1,001-$15,000"
17557,2019-12-06,ALB, Gilbert Cisneros,Sale,1001.0,"$1,001-$15,000"
17558,2019-11-22,ALB, Dean Phillips,Sale,1001.0,"$1,001-$15,000"
17559,2019-08-14,ALB, Gilbert Cisneros,Purchase,1001.0,"$1,001-$15,000"
17560,2019-06-20,ALB, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
17561,2019-05-13,ALB, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
17562,2019-03-25,ALB, Nicholas Van Taylor,Sale,1001.0,"$1,001-$15,000"
17563,2019-03-14,ALB, Gilbert Cisneros,Sale,1001.0,"$1,001-$15,000"
17564,2017-08-07,ALB, Josh Gottheimer,Purchase,1001.0,"$1,001-$15,000"
17565,2022-08-15,CRNC, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
17566,2022-04-19,CRNC, Josh Gottheimer,Purchase,1001.0,"$1,001-$15,000"
17567,2021-08-15,CRNC, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
17568,2020-11-24,CRNC, Gilbert Cisneros,Purchase,1001.0,"$1,001-$15,000"
17569,2020-11-19,CRNC, Josh Gottheimer,Purchase,1001.0,"$1,001-$15,000"
17570,2020-06-29,CRNC, Garret Graves,Sale,1001.0,"$1,001-$15,000"
17571,2020-11-13,MFG, Greg Gianforte,Sale,15001.0,"$15,001-$50,000"
17572,2020-03-18,MFG, Greg Gianforte,Purchase,1001.0,"$1,001-$15,000"
17573,2018-12-21,GOV, Greg Gianforte,Purchase,50001.0,"$50,001-$100,000"
17574,2018-08-06,GOV, Gary Palmer,Purchase,1001.0,"$1,001-$15,000"
17575,2018-07-12,GOV, Gary Palmer,Purchase,1001.0,"$1,001-$15,000"
17576,2017-04-04,GOV, Gary Palmer,Purchase,1001.0,"$1,001-$15,000"
17577,2022-12-23,JEF, Cindy Axne,Sale,1001.0,"$1,001-$15,000"
17578,2022-12-23,JEF, Cindy Axne,Sale,1001.0,"$1,001-$15,000"
17579,2022-12-23,JEF, Cindy Axne,Sale,1001.0,"$1,001-$15,000"
17580,2022-01-13,JEF, Cindy Axne,Purchase,1001.0,"$1,001-$15,000"
17581,2020-03-18,JEF, Gilbert Cisneros,Sale,1001.0,"$1,001-$15,000"
17582,2019-02-04,JEF, Cindy Axne,Purchase,1001.0,"$1,001-$15,000"
17583,2023-02-27,ERIC, Daniel Goldman,Purchase,1001.0,"$1,001-$15,000"
17584,2021-01-11,ERIC, Michael K. Simpson,Sale,1001.0,"$1,001-$15,000"
17585,2020-11-19,ERIC, Gilbert Cisneros,Purchase,15001.0,"$15,001-$50,000"
17586,2020-11-04,ERIC, Gilbert Cisneros,Purchase,15001.0,"$15,001-$50,000"
17587,2020-03-18,ERIC, Greg Gianforte,Purchase,1001.0,"$1,001-$15,000"
17588,2020-03-19,BG, Earl Blumenauer,Sale,1001.0,"$1,001-$15,000"
17589,2018-11-02,BG, Earl Blumenauer,Purchase,1001.0,"$1,001-$15,000"
17590,2017-04-13,BG, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
17591,2022-01-24,BXMT, Virginia Foxx,Sale,50001.0,"$50,001-$100,000"
17592,2022-01-18,BXMT, Virginia Foxx,Purchase,1001.0,"$1,001-$15,000"
17593,2021-11-26,BXMT, Virginia Foxx,Purchase,15001.0,"$15,001-$50,000"
17594,2021-08-09,BXMT, Virginia Foxx,Purchase,50001.0,"$50,001-$100,000"
17595,2020-06-15,BXMT, Alan S. Lowenthal,Sale,1001.0,"$1,001-$15,000"
17596,2020-04-09,BXMT, Alan S. Lowenthal,Sale,1001.0,"$1,001-$15,000"
17597,2019-06-17,BXMT, Bob Gibbs,Purchase,1001.0,"$1,001-$15,000"
17598,2023-02-27,HLN, Daniel Goldman,Purchase,1001.0,"$1,001-$15,000"
17599,2023-01-13,HLN, Daniel Goldman,Purchase,1001.0,"$1,001-$15,000"
17600,2023-01-31,CME, Daniel Goldman,Purchase,1001.0,"$1,001-$15,000"
17601,2022-07-27,CME, Kathy Manning,Purchase,1001.0,"$1,001-$15,000"
17602,2022-06-10,CME, Kathy Manning,Sale,15001.0,"$15,001-$50,000"
17603,2022-05-27,CME, Kathy Manning,Sale,1001.0,"$1,001-$15,000"
17604,2022-03-03,CME, Kathy Manning,Sale,1001.0,"$1,001-$15,000"
17605,2021-12-14,CME, Robert J. Wittman,Sale,1001.0,"$1,001-$15,000"
17606,2021-11-05,CME, Kathy Manning,Purchase,1001.0,"$1,001-$15,000"
17607,2021-09-02,CME, Zoe Lofgren,Purchase,1001.0,"$1,001-$15,000"
17608,2021-06-22,CME, John Curtis,Sale,1001.0,"$1,001-$15,000"
17609,2021-03-08,CME, Kathy Manning,Purchase,1001.0,"$1,001-$15,000"
17610,2021-01-15,CME,Kathy Manning,Purchase,1001.0,"$1,001-$15,000"
17611,2020-09-23,CME, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
17612,2020-07-10,CME, Donald Sternoff Beyer Jr,Sale,1001.0,"$1,001-$15,000"
17613,2020-07-01,CME, John A. Yarmuth,Sale,1001.0,"$1,001-$15,000"
17614,2020-06-08,CME, John A. Yarmuth,Sale,1001.0,"$1,001-$15,000"
17615,2020-03-27,CME, John Curtis,Purchase,1001.0,"$1,001-$15,000"
17616,2020-03-23,CME, Zoe Lofgren,Sale,1001.0,"$1,001-$15,000"
17617,2020-02-20,CME, Mikie Sherrill,Sale,1001.0,"$1,001-$15,000"
17618,2020-02-19,CME, Donald Sternoff Beyer Jr,Purchase,1001.0,"$1,001-$15,000"
17619,2019-12-10,CME, Donald Sternoff Beyer Jr,Purchase,1001.0,"$1,001-$15,000"
17620,2019-11-26,CME, Donald Sternoff Beyer Jr,Purchase,1001.0,"$1,001-$15,000"
17621,2019-11-19,CME, Donald Sternoff Beyer Jr,Purchase,1001.0,"$1,001-$15,000"
17622,2018-08-02,CME, Pete Sessions,Purchase,15001.0,"$15,001-$50,000"
17623,2017-01-05,CME, Thomas Suozzi,Sale,1001.0,"$1,001-$15,000"
17624,2017-01-05,CME, Thomas Suozzi,Sale,1001.0,"$1,001-$15,000"
17625,2022-12-12,DOC, Christopher L. Jacobs,Purchase,1001.0,"$1,001-$15,000"
17626,2022-11-08,DOC, Christopher L. Jacobs,Sale,1001.0,"$1,001-$15,000"
17627,2022-07-18,DOC, Christopher L. Jacobs,Sale,1001.0,"$1,001-$15,000"
17628,2022-06-21,DOC, Christopher L. Jacobs,Purchase,15001.0,"$15,001-$50,000"
17629,2022-08-03,EMN, Kathy Manning,Sale,1001.0,"$1,001-$15,000"
17630,2022-07-20,EMN, Kathy Manning,Purchase,1001.0,"$1,001-$15,000"
17631,2022-03-16,EMN, John Rutherford,Sale,1001.0,"$1,001-$15,000"
17632,2021-02-16,EMN,Mr. Peter Meijer,Sale,1001.0,"$1,001-$15,000"
17633,2020-04-02,EMN, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
17634,2020-04-02,EMN, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
17635,2020-03-18,EMN, Gilbert Cisneros,Sale,1001.0,"$1,001-$15,000"
17636,2019-10-28,EMN, John Rutherford,Purchase,1001.0,"$1,001-$15,000"
17637,2021-07-23,QTS, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
17638,2020-07-30,QTS, Gilbert Cisneros,Sale,1001.0,"$1,001-$15,000"
17639,2019-06-24,QTS, Donna Shalala,Sale,1001.0,"$1,001-$15,000"
17640,2019-05-15,QTS, Donna Shalala,Purchase,1001.0,"$1,001-$15,000"
17641,2019-03-06,QTS, Donna Shalala,Sale,1001.0,"$1,001-$15,000"
17642,2018-10-15,QTS, Greg Gianforte,Sale,1001.0,"$1,001-$15,000"
17643,2017-08-21,QTS, Josh Gottheimer,Purchase,1001.0,"$1,001-$15,000"
17644,2022-08-15,JPM$J," Neal Patrick Md, Facs Dunn",Purchase,15001.0,"$15,001-$50,000"
17645,2022-08-10,JPM$J," Neal Patrick Md, Facs Dunn",Purchase,15001.0,"$15,001-$50,000"
17646,2022-06-21,SKY, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
17647,2022-02-14,SKY, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
17648,2021-12-02,SKY, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
17649,2021-07-01,SKY, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
17650,2020-07-17,SKY, Gilbert Cisneros,Purchase,1001.0,"$1,001-$15,000"
17651,2020-02-06,SKY, Gilbert Cisneros,Purchase,1001.0,"$1,001-$15,000"
17652,2019-06-27,SKY, Gilbert Cisneros,Purchase,1001.0,"$1,001-$15,000"
17653,2019-03-07,SKY, Gilbert Cisneros,Purchase,1001.0,"$1,001-$15,000"
17654,2018-09-24,SKY, Josh Gottheimer,Purchase,1001.0,"$1,001-$15,000"
17655,2022-11-16,MAR, Josh Gottheimer,Purchase,1001.0,"$1,001-$15,000"
17656,2022-05-26,MAR, Josh Gottheimer,Purchase,1001.0,"$1,001-$15,000"
17657,2022-04-14,MAR, Josh Gottheimer,Purchase,1001.0,"$1,001-$15,000"
17658,2022-03-09,MAR, Lois Frankel,Purchase,1001.0,"$1,001-$15,000"
17659,2021-11-17,MAR, Lois Frankel,Purchase,1001.0,"$1,001-$15,000"
17660,2021-09-24,MAR, Lois Frankel,Purchase,1001.0,"$1,001-$15,000"
17661,2021-09-23,MAR, Lois Frankel,Purchase,1001.0,"$1,001-$15,000"
17662,2020-08-21,MAR, Thomas Suozzi,Sale,1001.0,"$1,001-$15,000"
17663,2020-07-08,MAR, Susie Lee,Sale,15001.0,"$15,001-$50,000"
17664,2020-07-06,MAR, Susie Lee,Purchase,1001.0,"$1,001-$15,000"
17665,2020-06-15,MAR, Thomas Suozzi,Purchase,1001.0,"$1,001-$15,000"
17666,2020-04-29,MAR, Mo Brooks,Sale,15001.0,"$15,001-$50,000"
17667,2020-04-17,MAR, Steve Cohen,Sale,1001.0,"$1,001-$15,000"
17668,2019-05-23,MAR, David E. Price,Purchase,1001.0,"$1,001-$15,000"
17669,2022-01-14,PSQ, Alan S. Lowenthal,Purchase,1001.0,"$1,001-$15,000"
17670,2022-01-14,PSQ, Alan S. Lowenthal,Purchase,1001.0,"$1,001-$15,000"
17671,2022-01-14,PSQ, Alan S. Lowenthal,Purchase,15001.0,"$15,001-$50,000"
17672,2020-11-09,PSQ, Alan S. Lowenthal,Sale,1001.0,"$1,001-$15,000"
17673,2020-11-09,PSQ, Alan S. Lowenthal,Sale,1001.0,"$1,001-$15,000"
17674,2020-11-09,PSQ, Alan S. Lowenthal,Sale,15001.0,"$15,001-$50,000"
17675,2020-09-08,PSQ, Alan S. Lowenthal,Purchase,1001.0,"$1,001-$15,000"
17676,2020-09-08,PSQ, Alan S. Lowenthal,Purchase,1001.0,"$1,001-$15,000"
17677,2020-09-08,PSQ, Alan S. Lowenthal,Purchase,608.12,$608.12
17678,2020-07-09,PSQ, Alan S. Lowenthal,Purchase,955.1,$955.10
17679,2020-07-09,PSQ, Alan S. Lowenthal,Purchase,468.54,$468.54
17680,2020-07-09,PSQ, Alan S. Lowenthal,Purchase,1001.0,"$1,001-$15,000"
17681,2020-07-01,PSQ, Alan S. Lowenthal,Purchase,415.67,$415.67
17682,2020-07-01,PSQ, Alan S. Lowenthal,Purchase,1001.0,"$1,001-$15,000"
17683,2020-06-29,PSQ, Alan S. Lowenthal,Purchase,888.01,$888.01
17684,2022-09-09,PWR, Zoe Lofgren,Purchase,1001.0,"$1,001-$15,000"
17685,2021-11-26,PWR, Kevin Hern,Purchase,50001.0,"$50,001-$100,000"
17686,2021-05-26,PWR, Dwight Evans,Purchase,1001.0,"$1,001-$15,000"
17687,2020-04-29,PWR, Gilbert Cisneros,Purchase,1001.0,"$1,001-$15,000"
17688,2020-04-29,PWR, Gilbert Cisneros,Purchase,1001.0,"$1,001-$15,000"
17689,2020-04-02,PWR, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
17690,2020-04-02,PWR, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
17691,2020-03-18,PWR, Gilbert Cisneros,Purchase,1001.0,"$1,001-$15,000"
17692,2019-08-14,PWR, Gilbert Cisneros,Sale,1001.0,"$1,001-$15,000"
17693,2019-05-09,PWR, Gilbert Cisneros,Purchase,1001.0,"$1,001-$15,000"
17694,2022-08-03,AMCR, Kathy Manning,Sale,1001.0,"$1,001-$15,000"
17695,2022-07-20,AMCR, Kathy Manning,Purchase,1001.0,"$1,001-$15,000"
17696,2022-02-17,AMCR, John Rutherford,Sale,1001.0,"$1,001-$15,000"
17697,2020-10-09,DSU, Joe Courtney,Sale,1001.0,"$1,001-$15,000"
17698,2022-11-30,LYV, Susie Lee,Sale,1001.0,"$1,001-$15,000"
17699,2021-08-06,LYV, Susie Lee,Sale,1001.0,"$1,001-$15,000"
17700,2021-07-13,LYV, Susie Lee,Purchase,1001.0,"$1,001-$15,000"
17701,2021-07-07,LYV, Susie Lee,Purchase,1001.0,"$1,001-$15,000"
17702,2021-06-10,LYV, Susie Lee,Purchase,1001.0,"$1,001-$15,000"
17703,2021-05-26,LYV, Susie Lee,Purchase,1001.0,"$1,001-$15,000"
17704,2021-05-14,LYV, Susie Lee,Purchase,1001.0,"$1,001-$15,000"
17705,2021-02-16,LYV,Mr. Peter Meijer,Sale,15001.0,"$15,001-$50,000"
17706,2021-02-10,LYV, Thomas Suozzi,Sale,15001.0,"$15,001-$50,000"
17707,2021-01-21,LYV, Thomas Suozzi,Purchase,15001.0,"$15,001-$50,000"
17708,2020-03-18,LYV, Gilbert Cisneros,Purchase,1001.0,"$1,001-$15,000"
17709,2019-02-06,LYV, Donna Shalala,Sale,1001.0,"$1,001-$15,000"
17710,2022-01-27,FANG, Lois Frankel,Purchase,1001.0,"$1,001-$15,000"
17711,2022-01-11,FANG, Lois Frankel,Purchase,1001.0,"$1,001-$15,000"
17712,2022-01-10,FANG, Lois Frankel,Purchase,1001.0,"$1,001-$15,000"
17713,2021-02-16,FANG,Mr. Peter Meijer,Sale,1001.0,"$1,001-$15,000"
17714,2020-09-30,FANG, Lois Frankel,Sale,1001.0,"$1,001-$15,000"
17715,2020-03-06,FANG, Lois Frankel,Purchase,1001.0,"$1,001-$15,000"
17716,2019-10-31,FANG, Susie Lee,Sale,1001.0,"$1,001-$15,000"
17717,2019-10-28,FANG, Lois Frankel,Purchase,1001.0,"$1,001-$15,000"
17718,2019-09-16,FANG, Susie Lee,Purchase,1001.0,"$1,001-$15,000"
17719,2019-04-03,TMHC, Donna Shalala,Sale,1001.0,"$1,001-$15,000"
17720,2019-01-09,TMHC, Donna Shalala,Purchase,1001.0,"$1,001-$15,000"
17721,2022-11-14,SRE, Dwight Evans,Purchase,1001.0,"$1,001-$15,000"
17722,2020-06-04,SRE, Alan S. Lowenthal,Sale,644.37,$644.37
17723,2020-06-04,SRE, Alan S. Lowenthal,Sale,15001.0,"$15,001-$50,000"
17724,2020-04-02,SRE, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
17725,2020-04-02,SRE, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
17726,2019-12-10,SRE, Alan S. Lowenthal,Sale,587.26,$587.26
17727,2019-10-31,SRE, Alan S. Lowenthal,Sale,1001.0,"$1,001-$15,000"
17728,2019-08-28,SRE, Donna Shalala,Sale,1001.0,"$1,001-$15,000"
17729,2019-03-27,SRE, Alan S. Lowenthal,Sale,1001.0,"$1,001-$15,000"
17730,2019-03-27,SRE, Alan S. Lowenthal,Sale,1001.0,"$1,001-$15,000"
17731,2019-03-27,SRE, Alan S. Lowenthal,Sale,1001.0,"$1,001-$15,000"
17732,2019-03-27,SRE, Alan S. Lowenthal,Sale,1001.0,"$1,001-$15,000"
17733,2019-03-27,SRE, Alan S. Lowenthal,Sale,250.41,$250.41
17734,2019-03-27,SRE, Alan S. Lowenthal,Sale,125.2,$125.20
17735,2019-03-27,SRE, Alan S. Lowenthal,Sale,125.2,$125.20
17736,2019-03-27,SRE, Alan S. Lowenthal,Sale,250.4,$250.40
17737,2019-02-05,SRE, Donna Shalala,Sale,1001.0,"$1,001-$15,000"
17738,2018-10-25,SRE, Alan S. Lowenthal,Purchase,1001.0,"$1,001-$15,000"
17739,2018-10-24,SRE, Alan S. Lowenthal,Purchase,581.31,$581.31
17740,2018-10-24,SRE, Alan S. Lowenthal,Purchase,1001.0,"$1,001-$15,000"
